ape_round,parent_prompt_id,prompt_id,prompt_family,prompt_text,target_word,pos,subcategory,reference_cue,generated_cue
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,牙刷,名詞,生活用品,"要定期更換,不然毛會變形",如何保持口腔衛生
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,牛,名詞,動物,可做成肉乾食用,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,牛肉麵,名詞,食物,台灣特色小吃,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,狗,名詞,動物,很多人家裡會養的動物,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,珍珠奶茶,名詞,喝,自備飲料杯-5元,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,瓦斯爐,名詞,電器用品,鍋子、鍋鏟,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,登山,動詞,休閒娛樂,"有可能會碰到熊,要有防熊噴霧",
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,白蘿蔔,名詞,蔬菜,冬天產季的特別甜,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,看書,動詞,休閒娛樂,會用手翻頁或摺角作為書籤,享受閱讀帶來的樂趣
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,看電視,動詞,休閒娛樂,用遙控器來切換頻道或調整音量,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,眼鏡,名詞,生活用品,"造型有圓的、方的,也有無框的",
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,睡覺,動詞,動作,"適當的時間內完成這件事,有助於健康",如何在夢中入睡
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,砧板,名詞,廚房用品,"表面平整,不會卡住食材或殘渣",如何將食材切得更平整
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,碗,名詞,餐具,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,用來盛放食物的圓形器皿
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,穿衣服,動詞,動作,可以做不同的搭配,如何系上鞋子
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,穿鞋子,動詞,動作,"如果穿錯腳,會覺得不舒服",穿上鞋，開始一天的腳步
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,米,名詞,食物,煮後變軟可食用,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,糖,名詞,調味,吃太多對胰臟不好,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,紅茶,名詞,喝,飲料店有在賣,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,綁鞋帶,動詞,動作,小朋友通常需要學習怎麼綁,如何系上鞋子
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,綁頭髮,動詞,動作,需要使用特定的工具來固定,如何系上你的帽子
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,聊天,動詞,動作,在家裡、工作場合、咖啡廳等都很常見,與朋友分享你的想法和感受
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,自行車,名詞,交通工具,運動或代步皆適合,騎行輕便代步工具
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,芒果,名詞,水果,帶有濃郁的甜香氣味,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,草莓,名詞,水果,有綠色的蒂頭,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,菜刀,名詞,廚房用品,有中式、西式、切水果等種類,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,菜市場,名詞,購物場所,"肉攤師傅會熟練地切肉,依顧客需求分塊",
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,葡萄,名詞,水果,它的籽可以榨成油,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,藥局,名詞,醫療場所,有些會提供血壓量測和領取口罩等服務,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,藥盒,名詞,輔具,有些時間到會發出聲音或震動,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,蘋果,名詞,水果,可能會打蠟,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,蛋糕,名詞,食物,作為點心、非正餐,美味甜品，鬆軟層次豐富
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,蛋餅,名詞,食物,有人會加醬油、胡椒鹽,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,衛生紙,名詞,生活用品,質地柔軟,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,衣服,名詞,服飾&配件,"冬天穿太少會冷,夏天穿太多會熱",
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,衣櫃,名詞,家具,有木製、塑膠、金屬等材質,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,襪子,名詞,服飾&配件,棉或毛的材質,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,護膝,名詞,輔具,適合冬天或關節炎患者使用,保護腿部，防止跌倒的裝置
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,豆漿,名詞,喝,可以加糖更好喝,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,豆腐,名詞,食物,可煎、炸、燉、炒,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,豆花,名詞,食物,一種用黃豆製成的甜點,
0,,p007,category_aware,請根據目標詞彙的常見特徵產生一個提示句：若是名詞，可描述外觀、用途或類別；若是動詞，可描述動作情境。不可直接說出答案。,豬,名詞,動物,可做成肉乾食用,
